hsa-mir-155,hsa-mir-491,hsa-mir-196b,hsa-mir-10a,hsa-mir-21,hsa-mir-148a,hsa-mir-1266,hsa-mir-200c,hsa-mir-128,hsa-mir-146b,hsa-mir-1296,hsa-mir-15b,hsa-mir-28,hsa-mir-105,hsa-mir-653,hsa-mir-452,hsa-mir-767,hsa-mir-141,hsa-mir-34a,hsa-mir-193a,hsa-mir-139,hsa-mir-374a,hsa-mir-23a,hsa-mir-504,hsa-mir-27a,hsa-mir-346,hsa-mir-503,hsa-mir-142,hsa-mir-501,hsa-mir-10b,hsa-mir-200a,hsa-mir-200b,hsa-mir-9,hsa-mir-30a,hsa-mir-574,hsa-mir-339,hsa-mir-100,hsa-mir-25,hsa-mir-138,hsa-mir-217,hsa-mir-335,hsa-mir-96,hsa-mir-671,hsa-mir-1262,hsa-mir-616,hsa-mir-455,hsa-mir-937,hsa-mir-383,hsa-mir-99b,hsa-mir-424
0.16767,0.16489,0.02774,0.22619,0.18905,0.28915,0.21452,0.18712,0.41818,0.52396,0.19205,0.18103,0.303,0.41624,0.14374,0.11217,0.44875,0.15713,0.30922,0.18017,0.50852,0.3665,0.16673,0.23464,0.16867,0.56144,0.28952,0.26972,0.61344,0.40263,0.32428,0.33495,0.98618,0.49426,0.15374,0.05731,0.4726,0.36166,0.31656,0.27854,0.20825,0.39313,0.1966,0.07558,0.05787,0.11053,0.34909,0.51503,0.19507,0.24378
0.05662,0.23303,0.01252,0.24289,0.08376,0.27909,0.09392,0.13475,0.55456,0.26861,0.39334,0.09933,0.22274,0.4985,0.09403,0.14436,0.51274,0.03916,0.18879,0.10496,0.51063,0.34182,0.08609,0.18519,0.09163,0.50876,0.40415,0,0.43784,0.2301,0.08547,0.05709,0.98767,0.43934,0.02381,0,0.23965,0.3147,0.48183,0.18183,0.32526,0.50331,0.17481,0.06503,0.07142,0.07793,0.16352,0.55449,0.11626,0.37436
0.30919,0.23562,0.0141,0.3555,0.43152,0.37947,0.1615,0.25085,0.32311,0.49824,0.37627,0.23975,0.33985,0.40013,0.17871,0.23627,0.37788,0.04408,0.27645,0.28715,0.2801,0.7185,0.35064,0.18772,0.30105,0.40809,0.25874,0.32615,0.55601,0.20267,0.14512,0.11611,0.98122,0.5188,0.30106,0.10451,0.3846,0.30194,0.25847,0.23434,0.29128,0.20657,0.20264,0.15838,0.13981,0.25946,0.13046,0.67924,0.38387,0.21772
0.19716,0.36171,0.03787,0.23758,0.14533,0.37514,0.11392,0.15917,0.44535,0.27482,0.56196,0.224,0.41308,0.40813,0.12176,0.06138,0.45034,0.11841,0.42787,0.13885,0.45812,0.49244,0.21653,0.22711,0.31648,0.55403,0.28154,0.1571,0.53885,0.71307,0.31447,0.33639,0.97387,0.48849,0.42895,0.30199,0.40204,0.49181,0.46104,0.2871,0.28811,0.43446,0.31641,0.18154,0.11079,0.08647,0.14273,0.58722,0.26862,0.24519
0.54128,0.20462,0.01669,0.4272,0.5315,0.41802,0.06724,0.37349,0.3913,0.49395,0.2689,0.33379,0.50434,0.44001,0.19041,0.18899,0.44201,0.29483,0.56184,0.35569,0.36146,0.71004,0.41423,0.30454,0.38506,0.54457,0.33472,0.46981,0.65743,0.49711,0.41437,0.22557,0.95384,0.58841,0.48646,0.1997,0.54126,0.41929,0.43474,0.32324,0.17874,0.27455,0.24508,0,0.29432,0.36279,0.27469,0.40897,0.43057,0.2452
0.23678,0.56,0,0.22664,0.15027,0.22904,0.37682,0.31508,0.52687,0.33983,0.64248,0.44279,0.45969,0.6626,0.04891,0.19031,0.63104,0.24188,0.32273,0.1555,0.59374,0.39453,0.0208,0.39009,0.02132,0.60156,0.23872,0.05308,0.48039,0.83073,0.23723,0.04034,0.97518,0.27043,0.19657,0.14534,0.18937,0.41745,0.54268,0.17823,0.50785,0.26331,0.29328,0.18384,0.09347,0.23631,0.08505,0.65552,0.32237,0.27094
0.20672,0.12398,0.46687,0.36964,0.2396,0.13703,0.12014,0.4448,0.37083,0.33649,0.34572,0.14655,0.33596,0.48342,0.11827,0.27557,0.45573,0.28109,0.19604,0.09009,0.3353,0.62216,0.29912,0.13867,0.25341,0.46855,0.28625,0.19187,0.43673,0.94059,0.06032,0.02058,0.96718,0.22468,0.08337,0.09595,0.41094,0.33507,0.37618,0.25201,0.26611,0.34707,0.15242,0.25624,0.09233,0.19914,0.02312,0.33043,0.37436,0.2632
0.3458,0.18901,0.12167,0.24796,0.32038,0.25064,0.0753,0.16545,0.44211,0.43748,0.40279,0.48493,0.31836,0.36594,0.0291,0.27791,0.46982,0.15455,0.3242,0.43481,0.50383,0.25633,0.26297,0.25298,0.38326,0.47568,0.24846,0.38817,0.37689,0.51302,0.2912,0.20177,0.973,0.51104,0.34609,0.22146,0.43967,0.41821,0.33754,0.20795,0.37474,0.47712,0.20942,0.08153,0.12984,0.18663,0.1077,0.3683,0.22721,0.25554
0.39606,0.54528,0.21125,0.28891,0.44274,0.18442,0.32691,0.28632,0.46603,0.18239,0.68331,0.41407,0.43469,0.43457,0.14862,0.1467,0.3824,0.31751,0.38787,0.14006,0.49279,0.52215,0.46225,0.48348,0.63952,0.5997,0.17614,0.40342,0.52862,0.26807,0.17922,0.07685,0.97474,0.4782,0.28041,0.45515,0.47268,0.44709,0.4468,0.11906,0.34622,0.23114,0.31631,0.29075,0.04661,0.34289,0.15441,0.60056,0.39597,0.35356
0.43811,0.21845,0.27599,0.17728,0.44061,0.47864,0.13052,0.64203,0.52533,0.48917,0.35692,0.39916,0.49405,0.49259,0.13203,0.58989,0.51217,0.53075,0.33494,0.54688,0.49337,0.45863,0.68611,0.30925,0.55982,0.51907,0.28978,0.39255,0.53754,0.27242,0.60434,0.58963,0.91039,0.71317,0.47785,0.29475,0.70372,0.37137,0.31965,0.40015,0.34936,0.22492,0.53558,0.55929,0.17822,0.47419,0.52888,0.37796,0.51437,0.23264
0.512,0.57347,0.16035,0.49828,0.45637,0.5566,0.24021,0.68145,0.68873,0.83374,0.54009,0.66928,0.50448,0.49053,0.48269,0.47074,0.51231,0.59842,0.96535,0.75635,0.77448,0.3332,0.76942,0.5776,0.7316,0.81887,0.30171,0.44605,0.55978,0.18348,0.66755,0.58204,0.86107,0.82108,0.74393,0.4201,0.70487,0.41429,0.72925,0.41541,0.489,0.60884,0.46403,0.24594,0.21942,0.6195,0.36527,0.75832,0.7077,0.3537
0.61357,0.33281,0.17379,0.31656,0.26165,0.55218,0.05379,0.3215,0.15274,0.45665,0.62459,0.60258,0.13766,0.49753,0.2582,0.2337,0.42927,0.42361,0.61678,0.30868,0.27025,0.45971,0.31302,0.47889,0.2834,0.43464,0.88309,0.6268,0.48615,0.86961,0.28942,0.15185,0.96742,0.12044,0.53148,0.36712,0.20526,0.31902,0.52161,0.38495,0.57838,0.83569,0.41002,0.17297,0.16458,0.46163,0.1231,0.37453,0.5777,0.801
0.54465,0.24577,0.04529,0.31104,0.07174,0.37311,0.05315,0.36138,0.15215,0.35475,0.45267,0.30062,0.02171,0.3141,0.03829,0.1266,0.33449,0.39099,0.59375,0,0.40714,0.05513,0.47197,0.13062,0.43614,0.723,0.44079,0.52507,0.46535,0.53439,0.06185,0.10834,0.98621,0.47771,0.47349,0.34452,0.01364,0,0.32777,0.12283,0.19648,0.58972,0.13641,0,0.31534,0.38232,0,0.45537,0.38298,0.5141
0.31461,0.18214,0.24089,0.15699,0.50639,0.27436,0.16359,0.47727,0.23599,0.30638,0.4702,0.20522,0.27388,0.3189,0.21041,0.15519,0.31234,0.3831,0.13892,0.11922,0.10661,0.56942,0.43826,0.23397,0.44425,0.39817,0.42063,0.49576,0.48883,0.73461,0.13225,0.18241,0.98282,0.49925,0.21571,0.3206,0.40929,0.38185,0.16278,0.41211,0.3996,0.30449,0.31879,0.40422,0.14393,0.36986,0.1646,0.34222,0.17403,0.3556
0.25082,0.35052,0.03432,0.2125,0.14161,0.44184,0.13082,0.28986,0.41706,0.31723,0.39996,0.19942,0.49336,0.41808,0.18118,0.05562,0.34559,0.05746,0.31131,0.16152,0.50312,0.40691,0.35273,0.28653,0.23949,0.58526,0.43693,0.38532,0.52844,0.35853,0.08568,0.08209,0.98068,0.58079,0.25438,0.20403,0.3799,0.32974,0.50085,0.22111,0.3383,0.31105,0.27061,0.31941,0.15102,0.37005,0.33459,0.66032,0.52032,0.28509
0.29191,0.2276,0.15262,0.42712,0.15938,0.37646,0.23244,0.18857,0.40332,0.06927,0.4035,0.26321,0.3243,0.40905,0.09631,0.09484,0.34994,0.05475,0.34919,0.18211,0.35516,0.38047,0.13866,0.21444,0.27698,0.34941,0.4367,0.33461,0.37288,0.81106,0.12616,0.11083,0.97684,0.41358,0.12904,0.15624,0.3471,0.49966,0.37005,0.09753,0.37205,0.44955,0.26302,0.04772,0.0582,0.18872,0.12453,0.24096,0.22859,0.57176
0.57039,0.14649,0.06766,0.53941,0.64992,0.38906,0.21238,0.45271,0.23723,0.38949,0.19747,0.55217,0.45147,0.52708,0.17531,0.3573,0.53744,0.19886,0.33824,0.09349,0.39289,0.53441,0.24209,0.17538,0.32757,0.47796,0.58531,0.40407,0.61409,0.89521,0.13753,0.09217,0.94977,0.3601,0.13981,0.27242,0.32623,0.66424,0.4262,0.32128,0.37308,0.4051,0.44803,0.18436,0.25045,0.14992,0.13595,0.12382,0.23183,0.36115
0.35248,0.16636,0.42354,0.30934,0.69144,0.27124,0.036,0.30754,0.38311,0.33303,0.44368,0.30942,0.57244,0.48276,0.35717,0.43926,0.42436,0.0985,0.35536,0.16425,0.18147,0.52097,0.52213,0.24332,0.49102,0.32035,0.36268,0.44984,0.42809,0.87457,0.04189,0.16073,0.94076,0.45973,0.43378,0.30467,0.60269,0.52081,0.07808,0.2119,0.07003,0.27529,0.29194,0.42809,0.1608,0.47795,0.20714,0.35579,0.38551,0.23897
0.33829,0.20104,0.05618,0.14178,0.43287,0.4138,0.12053,0.49119,0.36613,0.2076,0.35891,0.2441,0.47469,0.32039,0.15561,0.10509,0.33265,0.17567,0.20457,0.24056,0.36414,0.55967,0.38507,0.23386,0.32733,0.49296,0.47437,0.37288,0.53323,0.66444,0.42329,0.30679,0.96938,0.51171,0.17887,0.05626,0.39105,0.47935,0.25289,0.35207,0.37975,0.51633,0.30719,0.2193,0.21005,0.30661,0.33116,0.5623,0.39714,0.27079
0.26009,0.18933,0.01703,0.43403,0.21847,0.32501,0.03653,0.29168,0.33305,0.35416,0.16364,0.13541,0.43341,0.38317,0,0.09263,0.42889,0.05324,0.39423,0.10558,0.35967,0.40326,0.27342,0.14142,0.23577,0.43545,0.14284,0.14378,0.57736,0.54038,0.11288,0.13671,0.98546,0.57351,0.01011,0.08077,0.38039,0.29333,0.28997,0.31011,0.20986,0.29284,0,0.08704,0.18191,0.04791,0.35258,0.23191,0.26641,0.04525
0.29809,0.37401,0.10159,0.34369,0.64646,0.40654,0.06078,0.44043,0.43427,0.4744,0.40768,0.29687,0.57474,0.5652,0.38719,0.44392,0.53116,0.377,0.39464,0.30681,0.52093,0.59478,0.42637,0.27393,0.40637,0.7283,0.53753,0.43702,0.57079,0.55485,0.12791,0.14647,0.95707,0.50891,0.34011,0.12581,0.35975,0.45481,0.45839,0.40547,0.4207,0.41524,0.43251,0.38684,0.18158,0.38486,0.36814,0.5878,0.51474,0.32729
0.46734,0.46436,0.03029,0.43221,0.25075,0.32732,0.24403,0.27739,0.53473,0.38141,0.62046,0.50701,0.35689,0.513,0.11527,0.20491,0.52281,0.20306,0.50947,0.32754,0.59474,0.26038,0.38419,0.3379,0.38727,0.51871,0.11897,0.25939,0.48228,0.83312,0.2085,0.21962,0.94271,0.59912,0.43211,0.33034,0.44339,0.51865,0.52696,0.08935,0.35573,0.50841,0.30772,0.14842,0.1355,0.37874,0.17456,0.59433,0.43516,0.03729
0.26179,0.39609,0.03823,0.24451,0.24227,0.47781,0.22279,0.14319,0.48819,0.29598,0.45326,0.22441,0.54029,0.43094,0.09008,0.07889,0.47177,0.15218,0.38716,0.31062,0.4351,0.41705,0.35533,0.27427,0.42959,0.57768,0.28326,0.24817,0.52578,0.2383,0.31659,0.27719,0.95954,0.56151,0.41802,0.40056,0.5351,0.42767,0.46337,0.25747,0.34712,0.42671,0.21835,0.18306,0.17364,0.16925,0.29569,0.55252,0.32593,0.39311
0.26672,0.35166,0.0742,0.19546,0.30544,0.30685,0.30156,0.37581,0.32399,0.50075,0.62736,0.44805,0.56586,0.42322,0.07686,0.28163,0.44754,0.43949,0.38832,0.22268,0.47994,0.40725,0.37578,0.26425,0.39498,0.60859,0.47586,0.35274,0.5156,0.29056,0.38121,0.2677,0.95865,0.5854,0.49062,0.36374,0.53212,0.53638,0.52887,0.43039,0.37749,0.23872,0.51496,0.3463,0.13058,0.46949,0.09497,0.54964,0.45187,0.3151
0.15667,0.27207,0.47678,0.30526,0.28077,0.25284,0.29643,0.46263,0.38225,0.49266,0.42218,0.49289,0.29731,0.41279,0.06663,0.2812,0.44587,0.32936,0.21603,0.22036,0.42565,0.54571,0.38921,0.19551,0.39679,0.43136,0.60418,0.18242,0.42742,0.90425,0.10764,0.10313,0.95741,0.42984,0.33413,0.22167,0.4527,0.2092,0.44693,0.37026,0.4352,0.14424,0.31191,0.40847,0.08995,0.28208,0.09058,0.51607,0.3813,0.46614
0.35515,0.32768,0.03241,0.32523,0.15231,0.27142,0.16934,0.30236,0.31285,0.10791,0.62945,0.32473,0.37547,0.29626,0.05009,0.22451,0.30498,0.18108,0.2715,0.2472,0.36217,0.2363,0.30845,0.20131,0.33995,0.48518,0.34132,0.17863,0.57314,0.798,0.19708,0,0.9744,0.49294,0.26821,0.27469,0.33474,0.34839,0.47648,0.11113,0.38348,0.32515,0.3409,0.15781,0.12084,0.28443,0.18514,0.4823,0.38214,0.21844
0.99316,0.21344,0.46975,0.51065,0.45263,0.47193,0.93481,0.63035,0.2991,0.62433,0.31487,0.74972,0.78772,0.23828,0.24409,0.51184,0.18676,0.39364,0.43354,0.68665,0.261,0.86433,0.56657,0.25204,0.56983,0.17041,0.20384,0.50888,0.52681,0.94999,0.49101,0.38609,0.88024,0.70937,0.66847,0.34463,0.70272,0.73465,0.16775,0.14698,0.48441,0,0.39992,0.46655,0.19742,0.44265,0.49997,0.38159,0.70936,0.28174
0.46347,0.48708,0,0.4253,0.3054,0.36421,0.2366,0.34966,0.5984,0.26323,0.54567,0.43269,0.54517,0.43377,0.08747,0.37086,0.40636,0.13989,0.35024,0.43657,0.63216,0.79127,0.35784,0.48669,0.48668,0.34508,0.08196,0.33496,0.5023,0.34591,0.21575,0.28059,0.93181,0.62856,0.41853,0.35501,0.57286,0.71564,0.43065,0.16217,0.45639,0.15296,0.45968,0.1542,0.03511,0.29639,0.2077,0.57987,0.46663,0.23974
0.32049,0.63494,0.25264,0.29533,0.43636,0.40452,0.33118,0.61866,0.69679,0.27807,0.68017,0.54485,0.64276,0.4782,0.13292,0.4156,0.44919,0.55645,0.37197,0.46622,0.77228,0.77852,0.54838,0.61758,0.61251,0.53469,0.21854,0.41206,0.41247,0.54431,0.53583,0.458,0.88637,0.59523,0.70357,0.43508,0.65723,0.61197,0.56556,0.31012,0.50609,0.19554,0.45209,0.30884,0.16286,0.48853,0.46859,0.75572,0.5665,0.38544
0.57241,0.21326,0.68896,0.8716,0.44414,0.52366,0.29573,0.3011,0.39091,0.40261,0.23206,0.71292,0.60107,0.37646,0.1197,0.36583,0.29225,0.24214,0.47064,0.50175,0.40398,0.79468,0.61665,0.16102,0.68101,0.19099,0.20895,0.41013,0.52887,0.94343,0.36499,0.29699,0.88188,0.75208,0.54675,0.27735,0.59185,0.57178,0.21823,0.24931,0.41454,0.41859,0.33399,0.28081,0.18972,0.66488,0.37051,0.53865,0.69689,0.51772
0.42704,0.51845,0.19049,0.34794,0.35738,0.44139,0.17043,0.54937,0.63032,0.27261,0.6854,0.75427,0.55249,0.43812,0.12279,0.29205,0.39633,0.39658,0.14435,0.44876,0.57365,0.73282,0.53395,0.51399,0.73466,0.45949,0.16021,0.43595,0.36857,0.5771,0.41171,0.34101,0.9173,0.64478,0.44989,0.35632,0.58079,0.56813,0.45665,0.22262,0.51887,0.59133,0.24943,0.41416,0.10749,0.28727,0.35563,0.76433,0.525,0.5432
0.86726,0.43482,0.45478,0.44954,0.44373,0.64506,0.61364,0.5751,0.381,0.44966,0.50141,0.74188,0.80006,0.30289,0.14655,0.47753,0.27013,0.35925,0.64807,0.63225,0.33128,0.69108,0.84075,0.17333,0.85294,0.40319,0.21047,0.53842,0.62299,0.43686,0.58405,0.57555,0.84007,0.83984,0.77154,0.65836,0.67208,0.63879,0.30882,0.18601,0.57083,0.07372,0.46218,0.49993,0.19782,0.53168,0.43143,0.36019,0.72456,0.56467
0.33915,0.31118,0.21441,0.36468,0.64735,0.25929,0.21345,0.55898,0.50634,0.37906,0.60015,0.50579,0.98171,0.49676,0.22614,0.72057,0.46432,0.34227,0.26455,0.49346,0.53974,0.91539,0.56037,0.39016,0.65405,0.28802,0.19159,0.39896,0.4957,0.87746,0.46851,0.25019,0.88411,0.65135,0.30999,0.27721,0.71866,0.70771,0.47547,0.28396,0.38469,0.13639,0.55572,0.49741,0.13213,0.44768,0.18859,0.4728,0.51598,0.50041
0.32746,0.19581,0.04363,0.37959,0.22988,0.44162,0.22574,0.29985,0.5188,0.29058,0.2917,0.40878,0.5618,0.47995,0.16263,0.39179,0.45246,0.19941,0.37911,0.31363,0.52438,0.77237,0.28958,0.41194,0.45213,0.45298,0.15803,0.23511,0.5415,0.64152,0.15924,0.18073,0.9596,0.63278,0.27215,0.17052,0.55466,0.48074,0.3024,0.44478,0.33136,0.198,0.32509,0.24877,0.05846,0.10703,0.31632,0.61004,0.36473,0.41036
0.2124,0.3481,0.19049,0.45886,0.32752,0.34056,0.22585,0.4461,0.54332,0.16319,0.51278,0.48589,0.83585,0.38838,0.14525,0.36769,0.31285,0.25479,0.27547,0.48631,0.41774,0.77781,0.58526,0.21889,0.5839,0.37831,0.14927,0.3068,0.42601,0.32775,0.14966,0.10307,0.92764,0.68625,0.30884,0.24199,0.72113,0.54493,0.32944,0.11339,0.22737,0.09745,0.45946,0.52621,0.12506,0.36481,0.32375,0.35359,0.62946,0.41528
0.40113,0.41619,0.1266,0.50045,0.50591,0.38624,0.21677,0.59665,0.43945,0.32774,0.57655,0.59678,0.66797,0.3317,0.3992,0.54323,0.34913,0.33332,0.19672,0.40768,0.3467,0.87471,0.56294,0.4359,0.60699,0.25334,0.06271,0.4691,0.45854,0.92749,0.22243,0.19765,0.91153,0.50382,0.5866,0.27822,0.54682,0.69902,0.4704,0.20193,0.25048,0.13902,0.30678,0.38058,0.12695,0.2625,0.25591,0.56008,0.31297,0.42649
0.3604,0.38945,0.03574,0.41975,0.19566,0.1703,0.36482,0.45639,0.44036,0.16164,0.52793,0.49345,0.26288,0.48669,0.06456,0.22332,0.48625,0.21285,0.14444,0.29006,0.42921,0.55025,0.19229,0.25736,0.34085,0.35597,0.08704,0.19196,0.39193,0.33624,0.03894,0.0855,0.94553,0.45167,0.15815,0.26353,0.42039,0.5359,0.25384,0.10214,0.37226,0.60415,0.26509,0.0801,0.03254,0.16156,0.15652,0.36111,0.26822,0.28502
0.58538,0.67189,0.432,0.41174,0.64132,0.44511,0.33046,0.83773,0.6494,0.51805,0.93206,0.88163,0.92782,0.35558,0.15485,0.524,0.32762,0.46623,0.43809,0.7289,0.64193,0.79904,0.51096,0.40458,0.59865,0.62927,0.55716,0.60971,0.72157,0.96369,0.54066,0.36848,0.75701,0.29501,0.69512,0.58847,0.54382,1,0.67087,0.42382,0.65645,0.37125,0.81011,0.91734,0.3987,0.61727,0.65111,0.54573,0.64105,0.59788
0.36556,0.28303,0.04048,0.31623,0.25842,0.28185,0.23848,0.32375,0.50709,0.1714,0.46093,0.66806,0.50957,0.50522,0.20419,0.20346,0.49864,0.12656,0.1351,0.22635,0.42438,0.7179,0.23692,0.29393,0.32061,0.31318,0.10902,0.16805,0.42447,0.85054,0.06462,0,0.93675,0.51033,0.24753,0.16186,0.57575,0.67712,0.10508,0.21616,0.50667,0.34023,0.34367,0.09101,0.06969,0.19881,0.1088,0.29975,0.35259,0.39228
0.34094,0.08602,0.03655,0.22021,0.56436,0.11204,0.30158,0.3828,0.47483,0.3545,0.26187,0.46737,0.60057,0.47607,0.10916,0.38974,0.48632,0.2562,0.06352,0.33015,0.4036,0.85076,0.4215,0.40643,0.46428,0.28638,0.28595,0.23274,0.53352,0.5436,0.16113,0.04703,0.92137,0.58022,0.09937,0.35975,0.57853,0.64237,0.16985,0.20737,0.49598,0.33467,0.40398,0.13993,0.12127,0.40032,0.43486,0.24222,0.41071,0.45348
0.24354,0.43441,0.0761,0.4119,0.1388,0.46911,0.26242,0.37192,0.53062,0.14157,0.70121,0.57177,0.49256,0.40611,0.03708,0.26368,0.35322,0.23795,0.2044,0.45998,0.46555,0.57041,0.46685,0.59776,0.50221,0.51464,0.24098,0.3029,0.55249,0.59359,0.10982,0.21394,0.94478,0.58008,0.43584,0.39688,0.5411,0.66287,0.40115,0.21954,0.33244,0.26796,0.58001,0.40361,0.11027,0.34372,0.48032,0.70945,0.55218,0.47043
0.46238,0.13479,0.44432,0.34204,0.67597,0.37783,0.22445,0.36297,0.39438,0.34968,0.37452,0.49315,0.85082,0.48454,0.19674,0.6817,0.36019,0.15132,0.11932,0.48399,0.45354,0.90974,0.54664,0.52386,0.63024,0.23681,0.2006,0.42802,0.38187,0.87326,0.10026,0.07486,0.93288,0.5193,0.55541,0.21415,0.53401,0.64317,0.31261,0.22926,0.21178,0.02835,0.23931,0.43511,0.10098,0.3673,0.50449,0.60057,0.34114,0.75865
0.43114,0.22925,0.10251,0.5224,0.34753,0.42489,0.26247,0.28675,0.5434,0.39559,0.34032,0.61853,0.56607,0.44118,0.12968,0.50991,0.4368,0.33378,0.30418,0.39739,0.44388,0.59051,0.43543,0.31481,0.50296,0.3427,0.22411,0.37459,0.61254,0.83367,0.18325,0.16213,0.92526,0.62101,0.26596,0.14691,0.51401,0.56908,0.36529,0.49257,0.37272,0.2885,0.36371,0.25497,0.10252,0.24897,0.31883,0.5327,0.5406,0.51091
0.36624,0.39944,0.27336,0.38707,0.32983,0.2894,0.22238,0.45291,0.49684,0.08273,0.57193,0.54355,0.65908,0.45187,0.11485,0.3176,0.44526,0.28098,0.14642,0.4099,0.37828,0.72401,0.51361,0.55944,0.50653,0.44352,0.15553,0.31572,0.54454,0.86613,0.12435,0.13494,0.92338,0.66008,0.39592,0.34503,0.50462,0.6736,0.30844,0.1936,0.34961,0.31218,0.4793,0.45351,0.10391,0.34623,0.46089,0.38086,0.48772,0.39361
0.35038,0.40199,0.11017,0.44894,0.22781,0.27929,0.15784,0.88007,0.59925,0.27924,0.58231,0.59257,0.5304,0.55947,0.05921,0.27013,0.55304,0.61419,0.25953,0.39158,0.52945,0.47469,0.3208,0.49295,0.38804,0.32074,0.11116,0.28504,0.47587,0.83573,0.41612,0.24113,0.92825,0.45291,0.23206,0.28358,0.37015,0.71711,0.45917,0.18646,0.44417,0.4741,0.30298,0.23219,0.0225,0.29117,0.19774,0.56359,0.39159,0.41199
0.39133,0.30149,0.16185,0.42597,0.34786,0.30391,0.27053,0.15513,0.41726,0.02272,0.44721,0.49727,0.40315,0.36826,0.14436,0.54989,0.34498,0.15106,0.16518,0.46785,0.31897,0.66667,0.56064,0.1942,0.5617,0.30802,0.04869,0.35432,0.32122,0.50564,0.03501,0,0.94396,0.56368,0.35587,0.25478,0.57347,0.51006,0.16333,0.07624,0.2728,0.17746,0.22348,0.38982,0.09021,0.24614,0.23212,0.54043,0.48843,0.34054
0.96211,0.12931,0.40604,0.52204,0.92743,0.67884,0.40333,0.72094,0.42171,0.66014,0.08274,0.75239,0.83511,0.20132,0.43096,0.33521,0.16266,0.32108,0.67047,0.67677,0.10091,0.89109,0.68474,0,0.71922,0.35588,0.33159,0.64605,0.60349,0.71095,0.51637,0.24565,0.76097,0.74599,0.43052,0.28278,0.66837,0.61551,0.31556,0.49663,0.68644,0,0.85799,0.37677,0.32804,0.48042,0.81857,0.27895,0.8171,0.6054
0.811,0.45796,0.54696,0.88138,0.44522,0.60124,0.48501,0.50734,0.51982,0.60233,0.48654,0.73875,0.72726,0.40181,0.16464,0.28961,0.34689,0.3103,0.4696,0.58332,0.47833,0.85539,0.50966,0.19025,0.59807,0.35661,0.25186,0.44073,0.54249,0.89601,0.65879,0.52804,0.88871,0.59263,0.56451,0.3444,0.57955,0.73849,0.42256,0.23627,0.57096,0.34408,0.47777,0.40311,0.11319,0.43176,0.44739,0.60173,0.60697,0.55997
0.59831,0.29042,0.22025,0.4372,0.39453,0.40399,0.40071,0.71792,0.36506,0.46259,0.3934,0.65764,0.66539,0.1519,0.15014,0.69394,0.13036,0.48401,0.54066,0.8697,0.24495,0.72482,0.52649,0.26905,0.54041,0.45281,0.19109,0.47325,0.82567,0.57585,0.40855,0.35914,0.8978,0.76446,0.40575,0.40871,0.74643,0.52449,0.24322,0.04097,0.60557,0.09465,0.71866,0.33677,0.13173,0.59838,0.26108,0.73234,0.66076,0.36717
0.63452,0.1364,0.6272,0.83695,0.6604,0.6704,0.91586,0.52927,0.33836,0.55084,0.17056,0.69512,0.73975,0.06043,0.1238,0.35271,0.05712,0.16913,0.4295,0.59183,0.13783,0.75575,0.69557,0.08029,0.69467,0.0874,0.39169,0.45075,0.62259,0.57936,0.53388,0.41398,0.85771,0.8187,0.58149,0.23696,0.75755,0.7088,0.17676,0.18916,0.59896,0.21094,0.5375,0.572,0.08056,0.4305,0.64827,0.25913,0.75083,0.57226
0.77722,0.16696,0.45393,0.82156,0.69382,0.54032,0.49961,0.33278,0.36154,0.46021,0.2018,0.83294,0.61856,0.0927,0.12791,0.54867,0.08783,0.11875,0.52048,0.57132,0.11319,0.85182,0.7186,0,0.73527,0.0602,0.48488,0.44046,0.45534,0.85914,0.52897,0.34782,0.85802,0.62093,0.32114,0.23644,0.7224,0.70987,0.25348,0.33189,0.57483,0.29508,0.53152,0.49015,0.13934,0.63167,0.64276,0.21262,0.75282,0.75763
0.3633,0.47679,0.17889,0.37647,0.16482,0.40689,0.27715,0.5834,0.52049,0.14553,0.73438,0.47426,0.63669,0.42588,0.0361,0.43114,0.44225,0.2738,0.17921,0.467,0.45933,0.48317,0.61562,0.33276,0.55469,0.47424,0.07857,0.1422,0.58475,0.68767,0.21864,0.10261,0.90866,0.69275,0.52841,0.41479,0.61781,0.69198,0.3287,0.23182,0.33956,0.09708,0.60995,0.45412,0.15532,0.42038,0.8066,0.58116,0.69136,0.19778
0.30707,0.20382,0.26844,0.38551,0.21588,0.37982,0.41502,0.72616,0.37592,0.18412,0.48775,0.47264,0.60958,0.3794,0.07534,0.2618,0.35598,0.43322,0.01527,0.38514,0.39078,0.7065,0.42933,0.27459,0.43529,0.34085,0,0.42617,0.5078,0.65664,0.41606,0.3736,0.96438,0.68156,0.28037,0.43691,0.48,0.66808,0.23738,0.17436,0.41377,0.08009,0.19875,0.37754,0.07217,0.30899,0.40475,0.48647,0.25625,0.3644
0.26865,0.29478,0.07277,0.40384,0.3182,0.21646,0.09799,0.59082,0.69066,0.1452,0.54495,0.52405,0.35971,0.67177,0.10286,0.28119,0.63483,0.44993,0.26342,0.25703,0.52011,0.54836,0.25041,0.38162,0.32179,0.34758,0.27555,0.11469,0.28314,0.96428,0.26106,0.1592,0.8693,0.21814,0.05707,0.28802,0.41748,0.68791,0.55892,0.10961,0.51416,0.28768,0.66214,0.2144,0.0953,0.31944,0.12276,0.55327,0.3453,0.37918
